"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2348","Navigate to iframe","Tests","Sun Mar 16 02:56:50 GMT 2025","passed","Sun Mar 16 02:56:52 GMT 2025","TestLogin","test_SocialMediaLinks","",""
"","6116","Visual check of the broken Home page after burger button click","Tests","Sun Mar 16 02:57:01 GMT 2025","failed","Sun Mar 16 02:57:07 GMT 2025","TestVisual","test_Visual","",""
"","2435","Navigate to iframe","Tests","Sun Mar 16 02:56:26 GMT 2025","passed","Sun Mar 16 02:56:29 GMT 2025","TestLogin","test_SocialMediaLinks","",""
"","500","Successful login","Tests","Sun Mar 16 02:56:22 GMT 2025","failed","Sun Mar 16 02:56:23 GMT 2025","TestLogin","test_Login","",""
"","300","Unsuccessful login","Tests","Sun Mar 16 02:56:22 GMT 2025","passed","Sun Mar 16 02:56:22 GMT 2025","TestLogin","test_Login","",""
"","221","Unsuccessful login","Tests","Sun Mar 16 02:56:22 GMT 2025","passed","Sun Mar 16 02:56:22 GMT 2025","TestLogin","test_Login","",""
"","654","Check the home page accessibility","Tests","Sun Mar 16 02:55:55 GMT 2025","failed","Sun Mar 16 02:55:55 GMT 2025","TestAccessibility","test_Accessibility","",""
"","880","Login logo is visible","Tests","Sun Mar 16 02:56:32 GMT 2025","passed","Sun Mar 16 02:56:33 GMT 2025","TestLandingPage","test_LandingPage","",""
"","5398","Visual check of the broken Home page","Tests","Sun Mar 16 02:56:55 GMT 2025","failed","Sun Mar 16 02:57:01 GMT 2025","TestVisual","test_Visual","",""
"","244","Unsuccessful login","Tests","Sun Mar 16 02:56:35 GMT 2025","passed","Sun Mar 16 02:56:35 GMT 2025","TestLogin","test_Login","",""
"","315","Unsuccessful login","Tests","Sun Mar 16 02:56:35 GMT 2025","passed","Sun Mar 16 02:56:35 GMT 2025","TestLogin","test_Login","",""
"","2316","Visual check of the Home page after burger button click","Tests","Sun Mar 16 02:56:53 GMT 2025","skipped","Sun Mar 16 02:56:55 GMT 2025","TestVisual","test_Visual","",""
"","317","Visual check of the Landing page","Tests","Sun Mar 16 02:56:52 GMT 2025","skipped","Sun Mar 16 02:56:53 GMT 2025","TestVisual","test_Visual","",""
"","1617","Contact list displays wright names","Tests","Sun Mar 16 02:56:08 GMT 2025","passed","Sun Mar 16 02:56:09 GMT 2025","TestContactList","test_ContactList","",""
"","3210","Twitter link","Tests","Sun Mar 16 02:56:36 GMT 2025","broken","Sun Mar 16 02:56:40 GMT 2025","TestLogin","test_SocialMediaLinks","",""
"","507","Successful login","Tests","Sun Mar 16 02:56:35 GMT 2025","passed","Sun Mar 16 02:56:36 GMT 2025","TestLogin","test_Login","",""
"","542","Unsuccessful login","Tests","Sun Mar 16 02:56:34 GMT 2025","passed","Sun Mar 16 02:56:34 GMT 2025","TestLogin","test_Login","",""
"","10501","Contact list with 1 contact","Tests","Sun Mar 16 02:56:02 GMT 2025","passed","Sun Mar 16 02:56:12 GMT 2025","TestContactList","test_ContactList","",""
"","211","Unsuccessful login","Tests","Sun Mar 16 02:56:21 GMT 2025","passed","Sun Mar 16 02:56:22 GMT 2025","TestLogin","test_Login","",""
"","722","Check the landing page accessibility","Tests","Sun Mar 16 02:55:54 GMT 2025","failed","Sun Mar 16 02:55:55 GMT 2025","TestAccessibility","test_Accessibility","",""
"","245","Unsuccessful login","Tests","Sun Mar 16 02:56:34 GMT 2025","passed","Sun Mar 16 02:56:35 GMT 2025","TestLogin","test_Login","",""
"","1142","Check the latest notification email subject","Tests","Sun Mar 16 02:56:31 GMT 2025","passed","Sun Mar 16 02:56:32 GMT 2025","TestEmailReader","test_EmailReader","",""
"","1108","Manually open new tab","Tests","Sun Mar 16 02:56:25 GMT 2025","failed","Sun Mar 16 02:56:26 GMT 2025","TestLogin","test_SocialMediaLinks","",""
"","439","Unsuccessful login","Tests","Sun Mar 16 02:56:21 GMT 2025","passed","Sun Mar 16 02:56:21 GMT 2025","TestLogin","test_Login","",""
"","10392","Contact list with 1 contact","Tests","Sun Mar 16 02:56:15 GMT 2025","passed","Sun Mar 16 02:56:25 GMT 2025","TestContactList","test_ContactList","",""
"","2221","Twitter link","Tests","Sun Mar 16 02:56:23 GMT 2025","failed","Sun Mar 16 02:56:25 GMT 2025","TestLogin","test_SocialMediaLinks","",""
"","425","Visual check of the Home page","Tests","Sun Mar 16 02:56:53 GMT 2025","skipped","Sun Mar 16 02:56:53 GMT 2025","TestVisual","test_Visual","",""
"","196","Login logo is visible","Tests","Sun Mar 16 02:56:20 GMT 2025","passed","Sun Mar 16 02:56:21 GMT 2025","TestLandingPage","test_LandingPage","",""
"","663","Contact list displays wright names","Tests","Sun Mar 16 02:55:56 GMT 2025","passed","Sun Mar 16 02:55:56 GMT 2025","TestContactList","test_ContactList","",""
"","10015","Manually open new tab","Tests","Sun Mar 16 02:56:40 GMT 2025","broken","Sun Mar 16 02:56:50 GMT 2025","TestLogin","test_SocialMediaLinks","",""
