"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","193","Unsuccessful login","Tests","Sun Apr 13 04:05:21 GMT 2025","passed","Sun Apr 13 04:05:21 GMT 2025","TestLogin","test_Login","",""
"","433","Unsuccessful login","Tests","Sun Apr 13 04:05:20 GMT 2025","passed","Sun Apr 13 04:05:21 GMT 2025","TestLogin","test_Login","",""
"","628","Successful login","Tests","Sun Apr 13 04:05:47 GMT 2025","failed","Sun Apr 13 04:05:48 GMT 2025","TestLogin","test_Login","",""
"","475","Check the home page accessibility","Tests","Sun Apr 13 04:04:53 GMT 2025","failed","Sun Apr 13 04:04:53 GMT 2025","TestAccessibility","test_Accessibility","",""
"","487","Check the landing page accessibility","Tests","Sun Apr 13 04:04:52 GMT 2025","failed","Sun Apr 13 04:04:53 GMT 2025","TestAccessibility","test_Accessibility","",""
"","1034","Login logo is visible","Tests","Sun Apr 13 04:05:44 GMT 2025","passed","Sun Apr 13 04:05:45 GMT 2025","TestLandingPage","test_LandingPage","",""
"","2335","Navigate to iframe","Tests","Sun Apr 13 04:05:35 GMT 2025","passed","Sun Apr 13 04:05:38 GMT 2025","TestLogin","test_SocialMediaLinks","",""
"","2775","Navigate to iframe","Tests","Sun Apr 13 04:06:02 GMT 2025","passed","Sun Apr 13 04:06:05 GMT 2025","TestLogin","test_SocialMediaLinks","",""
"","289","Visual check of the Landing page","Tests","Sun Apr 13 04:06:05 GMT 2025","skipped","Sun Apr 13 04:06:05 GMT 2025","TestVisual","test_Visual","",""
"","10067","Visual check of the broken Home page after burger button click","Tests","Sun Apr 13 04:06:11 GMT 2025","broken","Sun Apr 13 04:06:21 GMT 2025","TestVisual","test_Visual","",""
"","206","Unsuccessful login","Tests","Sun Apr 13 04:05:21 GMT 2025","passed","Sun Apr 13 04:05:21 GMT 2025","TestLogin","test_Login","",""
"","256","Unsuccessful login","Tests","Sun Apr 13 04:05:47 GMT 2025","passed","Sun Apr 13 04:05:47 GMT 2025","TestLogin","test_Login","",""
"","3145","Twitter link","Tests","Sun Apr 13 04:05:49 GMT 2025","broken","Sun Apr 13 04:05:52 GMT 2025","TestLogin","test_SocialMediaLinks","",""
"","10919","Contact list with 1 contact","Tests","Sun Apr 13 04:05:26 GMT 2025","passed","Sun Apr 13 04:05:37 GMT 2025","TestContactList","test_ContactList","",""
"","3417","Visual check of the broken Home page","Tests","Sun Apr 13 04:06:08 GMT 2025","failed","Sun Apr 13 04:06:11 GMT 2025","TestVisual","test_Visual","",""
"","199","Login logo is visible","Tests","Sun Apr 13 04:05:20 GMT 2025","passed","Sun Apr 13 04:05:20 GMT 2025","TestLandingPage","test_LandingPage","",""
"","10038","Manually open new tab","Tests","Sun Apr 13 04:05:52 GMT 2025","broken","Sun Apr 13 04:06:02 GMT 2025","TestLogin","test_SocialMediaLinks","",""
"","1865","Twitter link","Tests","Sun Apr 13 04:05:32 GMT 2025","failed","Sun Apr 13 04:05:34 GMT 2025","TestLogin","test_SocialMediaLinks","",""
"","453","Visual check of the Home page","Tests","Sun Apr 13 04:06:05 GMT 2025","skipped","Sun Apr 13 04:06:06 GMT 2025","TestVisual","test_Visual","",""
"","501","Unsuccessful login","Tests","Sun Apr 13 04:05:46 GMT 2025","passed","Sun Apr 13 04:05:46 GMT 2025","TestLogin","test_Login","",""
"","2339","Contact list displays wright names","Tests","Sun Apr 13 04:05:18 GMT 2025","passed","Sun Apr 13 04:05:21 GMT 2025","TestContactList","test_ContactList","",""
"","1031","Check the latest notification email subject","Tests","Sun Apr 13 04:05:43 GMT 2025","passed","Sun Apr 13 04:05:44 GMT 2025","TestEmailReader","test_EmailReader","",""
"","2321","Visual check of the Home page after burger button click","Tests","Sun Apr 13 04:06:06 GMT 2025","skipped","Sun Apr 13 04:06:08 GMT 2025","TestVisual","test_Visual","",""
"","325","Unsuccessful login","Tests","Sun Apr 13 04:05:47 GMT 2025","passed","Sun Apr 13 04:05:47 GMT 2025","TestLogin","test_Login","",""
"","298","Unsuccessful login","Tests","Sun Apr 13 04:05:46 GMT 2025","passed","Sun Apr 13 04:05:47 GMT 2025","TestLogin","test_Login","",""
"","208","Unsuccessful login","Tests","Sun Apr 13 04:05:21 GMT 2025","passed","Sun Apr 13 04:05:21 GMT 2025","TestLogin","test_Login","",""
"","10674","Contact list with 1 contact","Tests","Sun Apr 13 04:05:01 GMT 2025","passed","Sun Apr 13 04:05:12 GMT 2025","TestContactList","test_ContactList","",""
"","10435","Successful login","Tests","Sun Apr 13 04:05:21 GMT 2025","failed","Sun Apr 13 04:05:32 GMT 2025","TestLogin","test_Login","",""
"","2348","Contact list displays wright names","Tests","Sun Apr 13 04:04:53 GMT 2025","passed","Sun Apr 13 04:04:56 GMT 2025","TestContactList","test_ContactList","",""
"","1231","Manually open new tab","Tests","Sun Apr 13 04:05:34 GMT 2025","failed","Sun Apr 13 04:05:35 GMT 2025","TestLogin","test_SocialMediaLinks","",""
