"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","464","Unsuccessful login","Tests","Sun Nov 30 03:21:11 UTC 2025","passed","Sun Nov 30 03:21:12 UTC 2025","TestLogin","test_Login","",""
"","239","Unsuccessful login","Tests","Sun Nov 30 03:21:12 UTC 2025","passed","Sun Nov 30 03:21:12 UTC 2025","TestLogin","test_Login","",""
"","0","Unsuccessful login","Tests","Sun Nov 30 03:20:47 UTC 2025","broken","Sun Nov 30 03:20:47 UTC 2025","TestLogin","test_Login","",""
"","0","Contact list displays wright names","Tests","Sun Nov 30 03:20:44 UTC 2025","broken","Sun Nov 30 03:20:44 UTC 2025","TestContactList","test_ContactList","",""
"","2251","Navigate to iframe","Tests","Sun Nov 30 03:21:30 UTC 2025","passed","Sun Nov 30 03:21:32 UTC 2025","TestLogin","test_SocialMediaLinks","",""
"","468","Check the latest notification email subject","Tests","Sun Nov 30 03:21:10 UTC 2025","passed","Sun Nov 30 03:21:11 UTC 2025","TestEmailReader","test_EmailReader","",""
"","3466","Visual check of the broken Home page","Tests","Sun Nov 30 03:21:35 UTC 2025","failed","Sun Nov 30 03:21:39 UTC 2025","TestVisual","test_Visual","",""
"","516","Visual check of the Home page","Tests","Sun Nov 30 03:21:32 UTC 2025","skipped","Sun Nov 30 03:21:33 UTC 2025","TestVisual","test_Visual","",""
"","10323","Contact list with 1 contact","Tests","Sun Nov 30 03:20:54 UTC 2025","passed","Sun Nov 30 03:21:05 UTC 2025","TestContactList","test_ContactList","",""
"","0","Unsuccessful login","Tests","Sun Nov 30 03:20:47 UTC 2025","broken","Sun Nov 30 03:20:47 UTC 2025","TestLogin","test_Login","",""
"","1955","Manually open new tab","Tests","Sun Nov 30 03:21:28 UTC 2025","failed","Sun Nov 30 03:21:30 UTC 2025","TestLogin","test_SocialMediaLinks","",""
"","276","Visual check of the Landing page","Tests","Sun Nov 30 03:21:32 UTC 2025","skipped","Sun Nov 30 03:21:32 UTC 2025","TestVisual","test_Visual","",""
"","263","Unsuccessful login","Tests","Sun Nov 30 03:21:12 UTC 2025","passed","Sun Nov 30 03:21:12 UTC 2025","TestLogin","test_Login","",""
"","0","Successful login","Tests","Sun Nov 30 03:20:47 UTC 2025","broken","Sun Nov 30 03:20:47 UTC 2025","TestLogin","test_Login","",""
"","0","Navigate to iframe","Tests","Sun Nov 30 03:20:48 UTC 2025","broken","Sun Nov 30 03:20:48 UTC 2025","TestLogin","test_SocialMediaLinks","",""
"","2331","Visual check of the Home page after burger button click","Tests","Sun Nov 30 03:21:33 UTC 2025","skipped","Sun Nov 30 03:21:35 UTC 2025","TestVisual","test_Visual","",""
"","227","Unsuccessful login","Tests","Sun Nov 30 03:21:12 UTC 2025","passed","Sun Nov 30 03:21:13 UTC 2025","TestLogin","test_Login","",""
"","0","Unsuccessful login","Tests","Sun Nov 30 03:20:47 UTC 2025","broken","Sun Nov 30 03:20:47 UTC 2025","TestLogin","test_Login","",""
"","0","Manually open new tab","Tests","Sun Nov 30 03:20:47 UTC 2025","broken","Sun Nov 30 03:20:47 UTC 2025","TestLogin","test_SocialMediaLinks","",""
"","10071","Visual check of the broken Home page after burger button click","Tests","Sun Nov 30 03:21:39 UTC 2025","broken","Sun Nov 30 03:21:49 UTC 2025","TestVisual","test_Visual","",""
"","0","Twitter link","Tests","Sun Nov 30 03:20:47 UTC 2025","broken","Sun Nov 30 03:20:47 UTC 2025","TestLogin","test_SocialMediaLinks","",""
"","0","Unsuccessful login","Tests","Sun Nov 30 03:20:47 UTC 2025","broken","Sun Nov 30 03:20:47 UTC 2025","TestLogin","test_Login","",""
"","4369","Twitter link","Tests","Sun Nov 30 03:21:23 UTC 2025","failed","Sun Nov 30 03:21:28 UTC 2025","TestLogin","test_SocialMediaLinks","",""
"","0","Login logo is visible","Tests","Sun Nov 30 03:20:47 UTC 2025","broken","Sun Nov 30 03:20:47 UTC 2025","TestLandingPage","test_LandingPage","",""
"","10329","Successful login","Tests","Sun Nov 30 03:21:13 UTC 2025","broken","Sun Nov 30 03:21:23 UTC 2025","TestLogin","test_Login","",""
"","1347","Check the landing page accessibility","Tests","Sun Nov 30 03:20:46 UTC 2025","failed","Sun Nov 30 03:20:47 UTC 2025","TestAccessibility","test_Accessibility","",""
"","914","Check the home page accessibility","Tests","Sun Nov 30 03:20:47 UTC 2025","failed","Sun Nov 30 03:20:48 UTC 2025","TestAccessibility","test_Accessibility","",""
"","0","Contact list with 1 contact","Tests","Sun Nov 30 03:20:45 UTC 2025","broken","Sun Nov 30 03:20:45 UTC 2025","TestContactList","test_ContactList","",""
"","218","Login logo is visible","Tests","Sun Nov 30 03:21:11 UTC 2025","passed","Sun Nov 30 03:21:11 UTC 2025","TestLandingPage","test_LandingPage","",""
"","344","Contact list displays wright names","Tests","Sun Nov 30 03:20:49 UTC 2025","broken","Sun Nov 30 03:20:49 UTC 2025","TestContactList","test_ContactList","",""
